,kcat,MW,kcat_MW
BTNC,68.05796888893333,102862.1239,2381.9135626477178
ACCOAC_1,11.613,286367.78079999995,145.9898871416613
MHPGLUT,0.3990909090909091,86805.30280000043,16.55114637451925
MICITDr,999.0,99332.77320000046,36205.57328807148
IPMD,14.9,39843.77210000009,1346.2580768049288
EAR40x_num1,15.538513333333333,27873.419800000003,2006.8814089328207
EAR40y,26.96333333333333,27177.99340000001,3571.566103919943
KARI_23dhmb,1.8418181818181816,37457.21300000002,177.01651894243844
DHAD1,14.895461538461538,59499.453400000115,901.2462883980279
PHCDm_num1,5.998181818181817,56319.34310000006,383.41098025794486
RBFSa,1.073,16286.427699999986,237.1790837839782
PRFGS,999.0,114863.24970000036,31310.275561531398
R04486,2071.413,37126.641400000015,200855.4105300782
PMPK_num1,0.07556666666666667,29123.693100000015,9.340848328057675
3OAR40_1_num1,117.26209523809523,26281.88659999999,16062.147641149288
3OAR100_1_num1,117.26209523809523,26281.88659999999,16062.147641149288
3OAR80_num1,117.26209523809523,26281.88659999999,16062.147641149288
3OAR160_num1,117.26209523809523,26281.88659999999,16062.147641149288
ADSL2r,1.5775,49484.21560000006,114.76386825862896
AICART,5.363333333333333,55752.783800000114,346.31454582183494
3OAR140_num1,117.26209523809523,26281.88659999999,16062.147641149288
UGMDDS,508.5,49722.26650000001,36816.50352764992
AKP1_1_num1,1193.8635483870967,50493.14910000007,85118.65175375926
r0708_num1,0.0011,21219.1722,0.1866236798813481
PRICIh,7.91625,26528.74940000001,1074.2496591264112
ACAS_2ahbut,121.0,163025.13040000026,2671.980687463381
EAR120x_num1,15.538513333333333,27873.419800000003,2006.8814089328207
EAR120y,26.96333333333333,27177.99340000001,3571.566103919943
MCMAT6_num1,0.17085714285714285,77735.48310000003,7.912547652073625
HACD7,1111.9,87084.28870000046,45965.12252387473
ECOAH7p_num1,1111.9,27553.2244,145276.64500856024
HACD6i,1111.9,87084.28870000046,45965.12252387473
ECOAH6_num1,1111.9,27553.2244,145276.64500856024
HACD5,1111.9,87084.28870000046,45965.12252387473
ACACT5r_1_num1,80.0,41122.76369999998,7003.420346478321
HACD4,1111.9,87084.28870000046,45965.12252387473
ECOAH4_num1,1111.9,27553.2244,145276.64500856024
HACD3,1111.9,87084.28870000046,45965.12252387473
ECOAH3_1_num1,1111.9,27553.2244,145276.64500856024
ACACT3r_num1,80.0,41122.76369999998,7003.420346478321
HACD2i,1111.9,87084.28870000046,45965.12252387473
ECOAH2_num1,1111.9,27553.2244,145276.64500856024
R04773,5527.248266852328,76187.02080000032,261174.3253867763
PFKh,84.62,34253.758999999984,8893.388897843302
